task_id,scenario,seed,model,audit_schema,proposal_state,proposal_choice,protected_oracle_choice,presented_order,max_weighted_loss,actual_proposal_protected_loss,actual_proposal_violation,response_valid,format_normalized,reported_proposal_choice,reported_proposal_protected_loss,reported_threshold,reported_proposal_violation,recommended_policy_id,reported_recommended_protected_loss,reported_recommended_total_weighted_loss,certificate_fields_valid,valid_repair_certificate,error
objective-intense_minority-95004,intense_minority,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.500083,1.000111,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95004,intense_minority,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.500083,2.000056,True,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95004,intense_minority,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.500083,0.014919,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95005,intense_minority,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.502083,1.002777,False,True,True,p_neg_050,1.002777,1.502083,False,p_neg_100,0.074571,6.336543,True,False,
objective-intense_minority-95005,intense_minority,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.502083,2.00139,True,True,True,p_000,2.00139,1.502083,True,p_neg_100,0.074571,6.336543,True,True,
objective-intense_minority-95005,intense_minority,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.502083,0.074571,False,True,True,p_neg_100,0.074571,1.502083,False,p_neg_100,0.074571,6.336543,True,False,
objective-intense_minority-95006,intense_minority,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",1.50021,1.00028,False,True,True,p_neg_050,1.00028,1.50021,False,p_neg_100,0.023659,6.349323,True,False,
objective-intense_minority-95006,intense_minority,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",1.50021,2.00014,True,True,True,p_000,2.00014,1.50021,True,p_neg_100,0.023659,6.349323,True,True,
objective-intense_minority-95006,intense_minority,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",1.50021,0.023659,False,True,True,p_neg_100,0.023659,1.50021,False,p_neg_100,0.023659,6.349323,True,False,
objective-intense_minority-95007,intense_minority,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",1.500171,1.000228,False,True,True,p_neg_050,1.000228,1.500171,False,p_neg_100,0.02135,6.302691,True,False,
objective-intense_minority-95007,intense_minority,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",1.500171,2.000114,True,True,True,p_000,2.000114,1.500171,True,p_neg_100,0.02135,6.302691,True,True,
objective-intense_minority-95007,intense_minority,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",1.500171,0.02135,False,True,True,p_neg_100,0.02135,1.500171,False,p_neg_100,0.02135,6.302691,True,False,
objective-intense_minority-95008,intense_minority,95008,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_neg_050""]",1.503629,1.004835,False,True,True,p_neg_050,1.004835,1.503629,False,p_neg_100,0.098452,6.410633,True,False,
objective-intense_minority-95008,intense_minority,95008,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_neg_050""]",1.503629,2.002422,True,True,True,p_000,2.002422,1.503629,True,p_neg_100,0.098452,6.410633,True,True,
objective-intense_minority-95008,intense_minority,95008,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_neg_050""]",1.503629,0.098452,False,True,True,p_neg_100,0.098452,1.503629,False,p_neg_100,0.098452,6.410633,True,False,
objective-intense_minority-95009,intense_minority,95009,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_150""]",1.500095,1.000127,False,True,True,p_neg_050,1.000127,1.500095,False,p_000,2.000063,5.292333,True,False,
objective-intense_minority-95009,intense_minority,95009,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_150""]",1.500095,2.000063,True,True,True,p_000,2.000063,1.500095,True,p_neg_100,0.015908,6.367989,True,True,
objective-intense_minority-95009,intense_minority,95009,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_150""]",1.500095,0.015908,False,True,True,p_neg_100,0.015908,1.500095,False,p_neg_050,1.000127,5.768189,True,False,
objective-intense_minority-95010,intense_minority,95010,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100""]",1.500048,1.000064,False,True,True,p_neg_050,1.000064,1.500048,False,p_neg_050,1.000064,5.754302,True,False,
objective-intense_minority-95010,intense_minority,95010,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100""]",1.500048,2.000032,True,True,True,p_000,2.000032,1.500048,True,p_neg_100,0.011327,6.278218,True,True,
objective-intense_minority-95010,intense_minority,95010,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100""]",1.500048,0.011327,False,True,True,p_neg_100,0.011327,1.500048,False,p_neg_100,0.011327,6.278218,True,False,
objective-intense_minority-95011,intense_minority,95011,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100""]",1.500122,1.000163,False,True,True,p_neg_050,1.000163,1.500122,False,p_neg_100,0.018071,6.358231,True,False,
objective-intense_minority-95011,intense_minority,95011,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100""]",1.500122,2.000082,True,True,True,p_000,2.000082,1.500122,True,p_neg_100,0.018071,6.358231,True,True,
objective-intense_minority-95011,intense_minority,95011,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100""]",1.500122,0.018071,False,True,True,p_neg_100,0.018071,1.500122,False,p_neg_100,0.018071,6.358231,True,False,
objective-intense_minority-95012,intense_minority,95012,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050""]",1.500547,1.000729,False,True,True,p_neg_050,1.000729,1.500547,False,p_neg_050,1.000729,5.764141,True,False,
objective-intense_minority-95012,intense_minority,95012,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050""]",1.500547,2.000365,True,True,True,p_000,2.000365,1.500547,True,p_neg_100,0.038193,6.378525,True,True,
objective-intense_minority-95012,intense_minority,95012,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050""]",1.500547,0.038193,False,True,True,p_neg_100,0.038193,1.500547,False,p_neg_100,0.038193,6.378525,True,False,
objective-intense_minority-95013,intense_minority,95013,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100""]",1.500072,1.000097,False,True,True,p_neg_050,1.000097,1.500072,False,p_neg_100,0.013923,6.332377,True,False,
objective-intense_minority-95013,intense_minority,95013,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100""]",1.500072,2.000048,True,True,True,p_000,2.000048,1.500072,True,p_neg_100,0.013923,6.332377,True,True,
objective-intense_minority-95013,intense_minority,95013,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100""]",1.500072,0.013923,False,True,True,p_neg_100,0.013923,1.500072,False,p_neg_100,0.013923,6.332377,True,False,
objective-intense_minority-95014,intense_minority,95014,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_000"", ""p_neg_150""]",1.50173,1.002305,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95014,intense_minority,95014,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_000"", ""p_neg_150""]",1.50173,2.001154,True,True,True,p_000,2.001154,1.50173,True,p_neg_050,1.002305,5.767662,True,True,
objective-intense_minority-95014,intense_minority,95014,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_000"", ""p_neg_150""]",1.50173,0.067941,False,True,True,p_neg_100,0.067941,1.50173,False,p_neg_050,1.002305,5.767662,True,False,
objective-intense_minority-95015,intense_minority,95015,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_000"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_050""]",1.502502,1.003334,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95015,intense_minority,95015,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_000"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_050""]",1.502502,2.001669,True,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95015,intense_minority,95015,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_000"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_050""]",1.502502,0.08173,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95016,intense_minority,95016,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050""]",1.501998,1.002663,False,True,True,p_neg_050,1.002663,1.501998,False,p_neg_100,0.073025,6.422038,True,False,
objective-intense_minority-95016,intense_minority,95016,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050""]",1.501998,2.001333,True,True,True,p_000,2.001333,1.501998,True,p_neg_100,0.073025,6.422038,True,True,
objective-intense_minority-95016,intense_minority,95016,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050""]",1.501998,0.073025,False,True,True,p_neg_100,0.073025,1.501998,False,p_neg_100,0.073025,6.422038,True,False,
objective-intense_minority-95017,intense_minority,95017,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050""]",1.500003,1.000004,False,True,True,p_neg_050,1.000004,1.500003,False,p_neg_100,0.002699,6.315605,True,False,
objective-intense_minority-95017,intense_minority,95017,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050""]",1.500003,2.000002,True,True,True,p_000,2.000002,1.500003,True,p_neg_100,0.002699,6.315605,True,True,
objective-intense_minority-95017,intense_minority,95017,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050""]",1.500003,0.002699,False,True,True,p_neg_100,0.002699,1.500003,False,p_neg_100,0.002699,6.315605,True,False,
objective-intense_minority-95018,intense_minority,95018,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_150""]",1.501717,1.002289,False,True,True,p_neg_050,1.002289,1.501717,False,p_neg_050,1.002289,5.764171,True,False,
objective-intense_minority-95018,intense_minority,95018,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_150""]",1.501717,2.001146,True,True,True,p_000,2.001146,1.501717,True,p_neg_100,0.067702,6.354559,True,True,
objective-intense_minority-95018,intense_minority,95018,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_150""]",1.501717,0.067702,False,True,True,p_neg_100,0.067702,1.501717,False,p_neg_100,0.067702,6.354559,True,False,
objective-intense_minority-95019,intense_minority,95019,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100""]",1.5,1.0,False,True,True,p_neg_050,1.0,1.5,False,p_neg_100,0.000844,6.28326,True,False,
objective-intense_minority-95019,intense_minority,95019,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100""]",1.5,2.0,True,True,True,p_000,2.0,1.5,True,p_neg_100,0.000844,6.28326,True,True,
objective-intense_minority-95019,intense_minority,95019,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100""]",1.5,0.000844,False,True,True,p_neg_100,0.000844,1.5,False,p_neg_100,0.000844,6.28326,True,False,
objective-intense_minority-95020,intense_minority,95020,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_neg_150""]",1.500309,1.000411,False,True,True,p_neg_050,1.000411,1.500309,False,p_neg_100,0.028683,6.323874,True,False,
objective-intense_minority-95020,intense_minority,95020,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_neg_150""]",1.500309,2.000206,True,True,True,p_000,2.000206,1.500309,True,p_neg_100,0.028683,6.323874,True,True,
objective-intense_minority-95020,intense_minority,95020,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_neg_150""]",1.500309,0.028683,False,True,True,p_neg_100,0.028683,1.500309,False,p_neg_100,0.028683,6.323874,True,False,
objective-intense_minority-95021,intense_minority,95021,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000""]",1.500387,1.000516,False,True,True,p_neg_050,1.000516,1.500387,False,p_neg_050,1.000516,5.768542,True,False,
objective-intense_minority-95021,intense_minority,95021,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000""]",1.500387,2.000258,True,True,True,p_000,2.000258,1.500387,True,p_neg_100,0.032121,6.366347,True,True,
objective-intense_minority-95021,intense_minority,95021,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000""]",1.500387,0.032121,False,True,True,p_neg_100,0.032121,1.500387,False,p_neg_050,1.000516,5.768542,True,False,
objective-intense_minority-95022,intense_minority,95022,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050""]",1.500936,1.001247,False,True,True,p_neg_050,1.001247,1.500936,False,p_neg_100,0.049952,6.400705,True,False,
objective-intense_minority-95022,intense_minority,95022,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050""]",1.500936,2.000624,True,True,True,p_000,2.000624,1.500936,True,p_neg_100,0.049952,6.400705,True,True,
objective-intense_minority-95022,intense_minority,95022,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050""]",1.500936,0.049952,False,True,True,p_neg_100,0.049952,1.500936,False,p_neg_100,0.049952,6.400705,True,False,
objective-intense_minority-95023,intense_minority,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",1.500539,1.000719,False,True,True,p_neg_050,1.000719,1.500539,False,p_neg_100,0.037929,6.294873,True,False,
objective-intense_minority-95023,intense_minority,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",1.500539,2.00036,True,True,True,p_000,2.00036,1.500539,True,p_neg_100,0.037929,6.294873,True,True,
objective-intense_minority-95023,intense_minority,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",1.500539,0.037929,False,True,True,p_neg_100,0.037929,1.500539,False,p_neg_100,0.037929,6.294873,True,False,
objective-intense_minority-95024,intense_minority,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",1.501481,1.001974,False,True,True,p_neg_050,1.001974,1.501481,True,p_neg_100,0.062867,6.398561,False,False,
objective-intense_minority-95024,intense_minority,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",1.501481,2.000988,True,True,True,p_000,2.000988,1.501481,True,p_neg_100,0.062867,6.398561,True,True,
objective-intense_minority-95024,intense_minority,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",1.501481,0.062867,False,True,True,p_neg_100,0.062867,1.501481,False,p_neg_100,0.062867,6.398561,True,False,
objective-intense_minority-95025,intense_minority,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",1.500676,1.000901,False,True,True,p_neg_050,1.000901,1.500676,False,p_neg_100,0.04247,6.360641,True,False,
objective-intense_minority-95025,intense_minority,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",1.500676,2.000451,True,True,True,p_000,2.000451,1.500676,True,p_neg_100,0.04247,6.360641,True,True,
objective-intense_minority-95025,intense_minority,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",1.500676,0.04247,False,True,True,p_neg_100,0.04247,1.500676,False,p_neg_100,0.04247,6.360641,True,False,
objective-intense_minority-95026,intense_minority,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",1.501166,1.001554,False,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
objective-intense_minority-95026,intense_minority,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,dual_objective,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",1.501166,2.000778,True,False,False,,,,,,,,False,False,ValueError: reviewer returned invalid JSON
